source_record_id,category,normalization_status,resume_excerpt,top_occ_candidates,top_skill_candidates,occupation_esco_id,skill_esco_id,annotator_notes
37292350,AGRICULTURE,success,"PROGRAM SUPPORT ASSISTANT Experience June 2012 to January 2015 Company Name City , State Program Support Assistant Accounting Tech- responsible for claims matching, adjustments, refunds and complete account audits of veteran's accounts. Produced voucher refunds, processed returned First Party checks. Prepared public vouchers for processing, refund reviews, pre-payments, claims- matching reports, and audit requests from Veterans or other VA entities. Provided assistance with Debt Management, Inte","1:politics lecturer [http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233] (fuzzy,0.9350) || 2:secretary [http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba] (fuzzy,0.9200)","1:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (exact,1.0000) || 2:statistics [http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833] (alt_label,0.9500) || 3:market analysis [http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a] (alt_label,0.9500) || 4:communication [http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7] (alt_label,0.9500) || 5:calculate needs for construction supplies [http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139] (fuzzy,0.9200) || 6:learning needs analysis [http://data.europa.eu/esco/skill/135192cb-84e4-4b70-8946-fbe5041b26cd] (fuzzy,0.9200) || 7:animal production science [http://data.europa.eu/esco/skill/4bd422bb-6ea3-4161-a908-53c0f5a1bb00] (fuzzy,0.9200) || 8:promote ideas, products, services [http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868] (fuzzy,0.9200) || 9:coordinate sale of video and motion picture production products [http://data.europa.eu/esco/skill/4cf23ce3-e157-4261-aa5f-dd7b14148a60] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b;http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833,
37997506,ACCOUNTANT,success,"ACCOUNTANT Professional Summary Accountant with more than 8 years accounting experience with profit making ,non for profit and non-governmental organizations (NGOs). Possess solid knowledge of GAAP, GASB and IFRS. Proficient in automated systems: such as QuickBooks, Sun system and Peachtree Accounting. Core Qualifications General Ledger Accounting Balance sheet account reconciliation Bank & Office Account reconciliation Financial data analysis Financial Statements & Audit Support Generate variou","1:accountant [http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897] (exact,1.0000) || 2:financial controller [http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd] (alt_label,1.0000)","1:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (exact,1.0000) || 2:database [http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576] (exact,1.0000) || 3:statistics [http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833] (alt_label,0.9500) || 4:electronic communication [http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84] (alt_label,0.9500) || 5:financial forecasting [http://data.europa.eu/esco/skill/4b2db903-cd8e-48ce-97fb-a92db4def54e] (alt_label,0.9500) || 6:use accounting systems [http://data.europa.eu/esco/skill/a0d79341-8398-4019-ad1b-27888ec35aaa] (fuzzy,0.9200) || 7:perform balance sheet operations [http://data.europa.eu/esco/skill/585ed991-fdab-4f3c-9187-a32bfb7ab822] (fuzzy,0.9200) || 8:handle cash flow [http://data.europa.eu/esco/skill/e4b6f863-fa9f-4fe7-a984-f948f8c90d24] (fuzzy,0.9200) || 9:perform quality audits [http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241] (fuzzy,0.9200) || 10:create a financial report [http://data.europa.eu/esco/skill/dd7c9dfd-6e2c-46fd-aefc-369402d0200c] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b;http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,
38535335,ENGINEERING,success,"ENGINEERING COORDINATOR Summary I desire to work for a company that provides career advancement opportunities in a friendly environment. I would like to develop skills that make me proficient in my job and an asset to the company. I have a varied skill set and enjoy learning new techniques. Experience ENGINEERING COORDINATOR Jul 1996 to Jul 2016 Company Name － City , State Proprietary Software License Administrator, Created database for internal and external customer tracking SAP Labor entry and","1:facilities manager [http://data.europa.eu/esco/occupation/b42c5ed4-c6e4-4694-934f-96127719cc43] (alt_label,0.9500) || 2:production engineering technician [http://data.europa.eu/esco/occupation/11833a96-fc27-4b03-a53d-892ac891a2bb] (fuzzy,0.9200) || 3:bank teller [http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089] (fuzzy,0.9200)","1:R [http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b] (fuzzy,0.8178)",http://data.europa.eu/esco/occupation/b42c5ed4-c6e4-4694-934f-96127719cc43,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,
38642923,FITNESS,success,"CERTIFIED PERSONAL TRAINER AND GROUP FITNESS INSTRUCTOR Summary Wellness professional, certified personal trainer and group fitness Instructor with formal training not only in health and fitness but also business development, leadership, marketing and communications. Extensive sales and customer service experience. Goal oriented and self-motivated with talent in motivating others and takes great pride in developing customized fitness and nutrition plans to meet individual client goals. Core Qual","1:sales assistant [http://data.europa.eu/esco/occupation/9ba74e8a-c40c-4228-9998-eb3c7a5c11df] (exact,1.0000)","1:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (exact,1.0000) || 2:database [http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576] (exact,1.0000) || 3:economics [http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa] (exact,1.0000) || 4:market research [http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6] (exact,1.0000) || 5:public relations [http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063] (exact,1.0000) || 6:market analysis [http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a] (alt_label,0.9500) || 7:business management principles [http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033] (fuzzy,0.9200) || 8:agricultural business management [http://data.europa.eu/esco/skill/518779a6-ea5d-4e4b-8029-8bc90b5bcb92] (fuzzy,0.9200) || 9:database management systems [http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f] (fuzzy,0.9200) || 10:execute marketing plan [http://data.europa.eu/esco/skill/d5493cca-ee21-4e43-8bcd-ec38680746cc] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/9ba74e8a-c40c-4228-9998-eb3c7a5c11df,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b;http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,
41950126,ARTS,success,"LANDSCAPE TECHNICIAN Professional Profile Diligent and driven banking professional who has achieved success in a variety of roles with increasing levels of responsibility. An effective communicator and team-builder with strong analytical, management and organizational skills. Highlights Analytical Detail-oriented Excellent communication skills Strong work ethic Risk management expertise Excellent time management skills Exceptional customer service MS Office proficient Experience 07/2015 - Curren","1:operations manager [http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268] (alt_label,0.9650) || 2:bank teller [http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089] (fuzzy,0.9650) || 3:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (alt_label,0.9500) || 4:agricultural machinery technician [http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47] (fuzzy,0.9200) || 5:consumer electronics repair technician [http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7] (fuzzy,0.9200)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:economics [http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa] (alt_label,0.9500) || 3:communication [http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7] (fuzzy,0.9200) || 4:make time-critical decisions [http://data.europa.eu/esco/skill/875217fb-fe22-4c2c-adf4-b57f2052626a] (fuzzy,0.9200) || 5:consider economic criteria in decision making [http://data.europa.eu/esco/skill/d41262ae-eca1-4ede-89a8-46d2d99a7a31] (fuzzy,0.9200) || 6:manage the general ledger [http://data.europa.eu/esco/skill/dc417e19-edb4-4401-883a-2375f67a162f] (fuzzy,0.9200) || 7:manage truck drivers [http://data.europa.eu/esco/skill/148ee840-2b81-44e5-914c-4c19ed1649ea] (fuzzy,0.9200) || 8:analyse production processes for improvement [http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81] (fuzzy,0.9200) || 9:identify process improvements [http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd] (fuzzy,0.9200) || 10:oversee quality control [http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa,
42427521,AVIATION,success,"PROGRAM MANAGER Highlights Microsoft Office (Word, Access, Excel, Outlook, Powerpoint) Advanced GFEBS Windows XP Professional Intermediate Windows Vista Beginner CPR/Combat Lifesaver Intermediate Experience June 1999 to Current Company Name Program Manager September 2006 Company Name － City , State Salary: $ 54,000. Hours per week: 40. Army Aviation. Maintain accountability on aviation, health and safety budget for 6 different divisions and 23 sub-divisions. Compile fiscal, financial and ISR rep","1:broadcasting programme director [http://data.europa.eu/esco/occupation/7f0d69cf-8b02-4a84-865a-37585dea9b43] (fuzzy,0.9200) || 2:employment programme coordinator [http://data.europa.eu/esco/occupation/65fb0b53-b8c4-4839-b099-c80b6de5a158] (fuzzy,0.9200)","1:blueprints [http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7] (exact,1.0000) || 2:C++ [http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f] (exact,1.0000) || 3:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 4:database [http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576] (exact,1.0000) || 5:logistics [http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb] (exact,1.0000) || 6:resuscitation [http://data.europa.eu/esco/skill/8bd49d04-ab2f-4333-b5d9-12d716e4e2f6] (alt_label,0.9500) || 7:geographic information systems [http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9] (alt_label,0.9500) || 8:inventory management rules [http://data.europa.eu/esco/skill/5aaf2780-04d7-4bbf-8b06-af36eafe8eba] (fuzzy,0.9200) || 9:manage vehicle inventory [http://data.europa.eu/esco/skill/db4f4689-8540-4577-bdfe-acecf2f31ec2] (fuzzy,0.9200) || 10:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/7f0d69cf-8b02-4a84-865a-37585dea9b43,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7;http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,
43852883,APPAREL,success,"CFO ASSISTANT/EXECUTIVE ADMINISTRATOR/HR MANAGER/CS Professional Summary To apply myself in a new and challenging position with a progressive organization for long-term employment. Organized, deadline-oriented, great attention to detail and work well under pressure. I have the ability to multi-task, work in a fast-paced environment and do whatever it takes to get the job done while maintaining a high level of professionalism. Having served as a point person for executive teams, senior management","1:management assistant [http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f] (alt_label,0.9500) || 2:customer contact centre information clerk [http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397] (fuzzy,0.9500) || 3:secretary [http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba] (fuzzy,0.9200) || 4:office manager [http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69] (fuzzy,0.9200) || 5:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (fuzzy,0.9200)","1:Adobe Illustrator [http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326] (exact,1.0000) || 2:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 3:operating systems [http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272] (alt_label,0.9500) || 4:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (fuzzy,0.9200) || 5:follow up accounts receivables [http://data.europa.eu/esco/skill/68b51538-b056-4cb3-bb15-ab8c3e576cc9] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326;http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc,
44147689,CONSTRUCTION,success,"CONSTRUCTION MANAGER / PROJECT COORDINATOR / INSPECTOR Summary To demonstrate my architectural and construction management skills, which will help contribute to an organization's success. Skills Paradox, Microsoft Office Suite Work History Company Name Company Name Experience 01/1995 to 01/2001 Construction Manager / Project Coordinator / Inspector Company Name － City , State Maintained management information system to provide data essential to planning and control of project development. Schedu","1:secretary [http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba] (fuzzy,0.9800) || 2:interior architect [http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7] (fuzzy,0.9500) || 3:drafter [http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407] (fuzzy,0.9500) || 4:building inspector [http://data.europa.eu/esco/occupation/f0e479d9-7afd-40b1-b60f-b68c400c15fb] (fuzzy,0.9200) || 5:armed forces officer [http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d] (fuzzy,0.9200)","1:blueprints [http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7] (exact,1.0000) || 2:English [http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0] (exact,1.0000) || 3:project management [http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388] (exact,1.0000) || 4:Spanish [http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7] (exact,1.0000) || 5:project commissioning [http://data.europa.eu/esco/skill/4ca91852-c534-4b98-ab1c-59a126534c88] (alt_label,0.9500) || 6:computer programming [http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97] (alt_label,0.9500) || 7:business intelligence [http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c] (alt_label,0.9500) || 8:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (fuzzy,0.9200) || 9:establish an Information Security Management System [http://data.europa.eu/esco/skill/4918ec9a-0204-4935-8b09-b0112370daa8] (fuzzy,0.9200) || 10:knowledge management [http://data.europa.eu/esco/skill/8622f74f-61b7-4664-862a-7c1dea8041f0] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7;http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0,
44185767,DESIGNER,success,"SOLUTION DESIGNER Career Overview Solutions-oriented Consultant possessing a unique combination of skills, including Pre-Sales, Business Analysis, Project Management and applications development experience in multiple top-tier ERP Systems. Qualifications Technical Project Management ITIL Intermediate Certifications Systems Implementation Large-scale systems Client Facing Pre-Sales Solution Selling Business Process I mprovement Accomplishments Proven track record building, managing and leading mu","1:art director [http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b] (alt_label,0.9800)","1:ICT project management methodologies [http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9] (alt_label,0.9500) || 2:design process [http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3] (alt_label,0.9500) || 3:SAP Data Services [http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4] (alt_label,0.9500) || 4:Ajax Framework [http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b] (fuzzy,0.9200) || 5:systems development life-cycle [http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575] (fuzzy,0.9200) || 6:business strategy concepts [http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95] (fuzzy,0.9200) || 7:provide cost benefit analysis reports [http://data.europa.eu/esco/skill/48b68726-0fd6-4e03-a5eb-82236516ee7a] (fuzzy,0.9200) || 8:analyse information systems [http://data.europa.eu/esco/skill/ed5bbc64-7017-4e2e-b44e-65df88013a84] (fuzzy,0.9200) || 9:operate mailing information systems [http://data.europa.eu/esco/skill/a3bd38a7-06e4-4e9c-8bbc-75aa36871801] (fuzzy,0.9200) || 10:lead others [http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9;http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,
46514339,APPAREL,success,"JOBS COORDINATOR / ESTIMATOR Professional Summary [Job Title] with management experience and exceptional people skills. Versed in [Skill set 1] and [Skill set 2]. Desires a challenging role as a [Job Title]. Core Qualifications Excellent interpersonal and coaching skills Motivated Recruiting and selection techniques Conscientious Proficient communicator Hiring recommendations Experience Jobs Coordinator / Estimator August 2012 to October 2014 Company Name - City , State Worked directly with Payl","1:fire commissioner [http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f] (alt_label,0.9500) || 2:manufacturing cost estimator [http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521] (fuzzy,0.9200) || 3:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (fuzzy,0.9200) || 4:administrative assistant [http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652] (fuzzy,0.8964) || 5:management assistant [http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f] (fuzzy,0.8964)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:human resource management [http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba] (alt_label,0.9500) || 3:strategic planning [http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2] (alt_label,0.9500) || 4:conduct online competitive analysis [http://data.europa.eu/esco/skill/7049ac98-0368-4bb2-84d4-5366d1c0f2ac] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,
47133747,ADVOCATE,success,"PATIENT EXPERIENCE MANAGER Summary Results-oriented Manager who thrives in fast-paced and competitive environments. Brings strong presentation, analytical and problem solving skills. I am a systematically savvy management/ sales/ customer service Individual with multiple leadership experiences. I am qualified for career opportunities where my background and creative abilities will be of value. I am looking for a position that will utilize my skills in strategic planning, team development, perfor","1:service manager [http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94] (fuzzy,0.9800) || 2:operations manager [http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268] (alt_label,0.9650) || 3:lawyer [http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53] (alt_label,0.9500) || 4:justice of the peace [http://data.europa.eu/esco/occupation/f634ce9b-68a5-4a8a-af4a-ed13fc0deba9] (alt_label,0.9500) || 5:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (alt_label,0.9500) || 6:call centre supervisor [http://data.europa.eu/esco/occupation/6aa78e46-ce22-421f-8a75-e915ac63c9d0] (alt_label,0.9500) || 7:private detective [http://data.europa.eu/esco/occupation/771a47c9-9cf4-4368-9752-2a1ea5a783d7] (fuzzy,0.9200) || 8:auctioneer [http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91] (fuzzy,0.9200) || 9:shop manager [http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd] (fuzzy,0.9200)","1:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (exact,1.0000) || 2:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 3:business management principles [http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033] (fuzzy,0.9200) || 4:agricultural business management [http://data.europa.eu/esco/skill/518779a6-ea5d-4e4b-8029-8bc90b5bcb92] (fuzzy,0.9200) || 5:analyse call centre activities [http://data.europa.eu/esco/skill/3bb6f78f-24f3-4799-b247-91a0c4bf5d81] (fuzzy,0.9200) || 6:Computer Assisted Language Learning [http://data.europa.eu/esco/skill/b8df1689-6763-437d-bfca-fe03d43f36c3] (fuzzy,0.9200) || 7:electronic communication [http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84] (fuzzy,0.9200) || 8:food safety principles [http://data.europa.eu/esco/skill/3f4e4eab-a8e0-4aed-b8bb-79afe7c890e3] (fuzzy,0.9200) || 9:control food safety regulations [http://data.europa.eu/esco/skill/4d7410df-51a9-42bc-83ec-363c201ee631] (fuzzy,0.9200) || 10:lead the dental team [http://data.europa.eu/esco/skill/06ec0ecb-87fc-47a4-8348-81df2470ff3d] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b;http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc,
47410104,FINANCE,success,"FINANCE BUSINESS PARTNER Summary Finance Business Partner adept at effectively managing financial needs of various Corporate functions including auditing, and providing analytics of periodic performance results. Areas of expertise include budgeting, forecasting, allocations, cost reductions, project management and fostering client relationships. Highlights Strategic and financial planning expert SOX Compliance Oracle ERP (Enterprise Resource Planning), and Hyperion Planning software Financial pl","1:accountant [http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897] (exact,1.0000) || 2:financial controller [http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd] (alt_label,0.9500)","1:cost management [http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0] (exact,1.0000) || 2:analyse production processes for improvement [http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81] (fuzzy,0.9200) || 3:identify process improvements [http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd] (fuzzy,0.9200) || 4:inventory management rules [http://data.europa.eu/esco/skill/5aaf2780-04d7-4bbf-8b06-af36eafe8eba] (fuzzy,0.9200) || 5:manage vehicle inventory [http://data.europa.eu/esco/skill/db4f4689-8540-4577-bdfe-acecf2f31ec2] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0;http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,
